Store,Date,Weekly_Sales,Holiday_Flag,Column1,Temperature,Fuel_Price,CPI,Unemployment
3,5/6/2011,413042.12,0,Non Holiday,69.45,3.906,219.2,7.57
3,5/13/2011,386312.68,0,Non Holiday,79.87,3.899,219.37,7.57
3,5/20/2011,364603.13,0,Non Holiday,75.79,3.907,219.13,7.57
3,5/27/2011,369350.6,0,Non Holiday,84.41,3.786,218.89,7.57
3,6/3/2011,394507.84,0,Non Holiday,84.29,3.699,218.64,7.57
3,6/10/2011,391638.75,0,Non Holiday,84.84,3.648,218.4,7.57
3,6/17/2011,403423.34,0,Non Holiday,86.96,3.637,218.36,7.57
3,6/24/2011,385520.71,0,Non Holiday,84.94,3.594,218.45,7.57
3,7/1/2011,368962.72,0,Non Holiday,85.1,3.524,218.55,7.57
3,7/8/2011,395146.24,0,Non Holiday,85.38,3.48,218.64,7.57
3,7/15/2011,373454.33,0,Non Holiday,87.14,3.575,218.73,7.57
3,7/22/2011,360617.37,0,Non Holiday,86.19,3.651,218.79,7.57
3,7/29/2011,345381.29,0,Non Holiday,88.07,3.682,218.84,7.57
3,8/5/2011,409981.25,0,Non Holiday,88.45,3.684,218.9,7.57
3,8/12/2011,380376.85,0,Non Holiday,88.88,3.638,218.96,7.57
3,8/19/2011,379716.91,0,Non Holiday,88.44,3.554,219.02,7.57
3,8/26/2011,366367.55,0,Non Holiday,87.67,3.523,219.09,7.57
3,9/2/2011,375988.69,0,Non Holiday,89.12,3.533,219.15,7.57
3,9/9/2011,377347.49,1,Holiday,81.72,3.546,219.21,7.57
3,9/16/2011,375629.51,0,Non Holiday,83.63,3.526,219.4,7.57
3,9/23/2011,365248.94,0,Non Holiday,80.19,3.467,219.74,7.57
3,9/30/2011,368477.93,0,Non Holiday,82.58,3.355,220.09,7.57
3,10/7/2011,403342.4,0,Non Holiday,75.54,3.285,220.43,7.2
3,10/14/2011,368282.57,0,Non Holiday,73.75,3.274,220.75,7.2
3,10/21/2011,394976.36,0,Non Holiday,69.03,3.353,220.91,7.2
3,10/28/2011,389540.62,0,Non Holiday,71.04,3.372,221.08,7.2
3,11/4/2011,459443.22,0,Non Holiday,59.31,3.332,221.25,7.2
3,11/11/2011,407764.25,0,Non Holiday,61.7,3.297,221.41,7.2
3,11/18/2011,398838.97,0,Non Holiday,63.91,3.308,221.64,7.2
3,11/25/2011,556925.19,1,Holiday,68,3.236,221.9,7.2
3,12/2/2011,472511.32,0,Non Holiday,54.97,3.172,222.16,7.2
3,12/9/2011,468772.8,0,Non Holiday,49.26,3.158,222.42,7.2
3,12/16/2011,510747.62,0,Non Holiday,57.95,3.159,222.64,7.2
3,12/23/2011,551221.21,0,Non Holiday,53.41,3.112,222.83,7.2
3,12/30/2011,410553.88,1,Holiday,48.29,3.129,223.01,7.2
3,1/6/2012,398178.21,0,Non Holiday,52.42,3.157,223.19,6.83
3,1/13/2012,367438.62,0,Non Holiday,51.86,3.261,223.38,6.83
3,1/20/2012,365818.61,0,Non Holiday,56.2,3.268,223.47,6.83
3,1/27/2012,349518.1,0,Non Holiday,58.06,3.29,223.56,6.83
3,2/3/2012,424960.66,0,Non Holiday,59.33,3.36,223.66,6.83
3,2/10/2012,473292.47,1,Holiday,51.65,3.409,223.75,6.83
3,2/17/2012,475591.08,0,Non Holiday,52.39,3.51,223.92,6.83
3,2/24/2012,418925.47,0,Non Holiday,60.12,3.555,224.13,6.83
3,3/2/2012,469752.56,0,Non Holiday,61.65,3.63,224.35,6.83
3,3/9/2012,445162.05,0,Non Holiday,60.71,3.669,224.56,6.83
3,3/16/2012,411775.8,0,Non Holiday,64,3.734,224.72,6.83
3,3/23/2012,413907.25,0,Non Holiday,66.53,3.787,224.79,6.83
3,3/30/2012,407488.84,0,Non Holiday,69.36,3.845,224.87,6.83
3,4/6/2012,503232.13,0,Non Holiday,73.01,3.891,224.94,6.66
3,4/13/2012,420789.74,0,Non Holiday,72.83,3.891,225.01,6.66
3,4/20/2012,434822.13,0,Non Holiday,72.05,3.877,225.07,6.66
3,4/27/2012,394616.11,0,Non Holiday,73.39,3.814,225.12,6.66
3,5/4/2012,439913.57,0,Non Holiday,79.51,3.749,225.18,6.66
3,5/11/2012,431985.36,0,Non Holiday,75.19,3.688,225.24,6.66
3,5/18/2012,418112.76,0,Non Holiday,72.38,3.63,225.25,6.66
3,5/25/2012,413701.29,0,Non Holiday,78.58,3.561,225.25,6.66
3,6/1/2012,432268.53,0,Non Holiday,81.55,3.501,225.25,6.66
3,6/8/2012,446336.8,0,Non Holiday,81.65,3.452,225.25,6.66
3,6/15/2012,442074.79,0,Non Holiday,84.66,3.393,225.26,6.66
3,6/22/2012,419497.95,0,Non Holiday,82.7,3.346,225.31,6.66
3,6/29/2012,422965.33,0,Non Holiday,86.42,3.286,225.35,6.66
3,7/6/2012,411206.5,0,Non Holiday,83.14,3.227,225.39,6.33
3,7/13/2012,416913.1,0,Non Holiday,82.28,3.256,225.43,6.33
3,7/20/2012,432424.85,0,Non Holiday,81.38,3.311,225.44,6.33
3,7/27/2012,389427.9,0,Non Holiday,84.94,3.407,225.45,6.33
3,8/3/2012,419990.29,0,Non Holiday,86.55,3.417,225.46,6.33
3,8/10/2012,391811.6,0,Non Holiday,85.85,3.494,225.47,6.33
3,8/17/2012,394918.83,0,Non Holiday,87.36,3.571,225.56,6.33
3,8/24/2012,412449.67,0,Non Holiday,83.01,3.62,225.69,6.33
3,8/31/2012,408838.73,0,Non Holiday,85.18,3.638,225.83,6.33
3,9/7/2012,408229.73,1,Holiday,84.99,3.73,225.97,6.33
3,9/14/2012,407589.16,0,Non Holiday,78.36,3.717,226.11,6.33
3,9/21/2012,414392.09,0,Non Holiday,72.78,3.721,226.32,6.33
3,9/28/2012,389813.02,0,Non Holiday,77.46,3.666,226.52,6.33
3,10/5/2012,443557.65,0,Non Holiday,72.74,3.617,226.72,6.03
3,10/12/2012,410804.39,0,Non Holiday,70.31,3.601,226.92,6.03
3,10/19/2012,424513.08,0,Non Holiday,73.44,3.594,226.97,6.03
3,10/26/2012,405432.7,0,Non Holiday,74.66,3.506,226.99,6.03
4,2/5/2010,2135143.87,0,Non Holiday,43.76,2.598,126.44,8.62
4,2/12/2010,2188307.39,1,Holiday,28.84,2.573,126.5,8.62
4,2/19/2010,2049860.26,0,Non Holiday,36.45,2.54,126.53,8.62
4,2/26/2010,1925728.84,0,Non Holiday,41.36,2.59,126.55,8.62
4,3/5/2010,1971057.44,0,Non Holiday,43.49,2.654,126.58,8.62
4,3/12/2010,1894324.09,0,Non Holiday,49.63,2.704,126.6,8.62
4,3/19/2010,1897429.36,0,Non Holiday,55.19,2.743,126.61,8.62
4,3/26/2010,1762539.3,0,Non Holiday,39.91,2.752,126.61,8.62
4,4/2/2010,1979247.12,0,Non Holiday,48.77,2.74,126.6,7.9
4,4/9/2010,1818452.72,0,Non Holiday,54.16,2.773,126.6,7.9
4,4/16/2010,1851519.69,0,Non Holiday,56.23,2.81,126.56,7.9
4,4/23/2010,1802677.9,0,Non Holiday,56.87,2.805,126.47,7.9
4,4/30/2010,1817273.28,0,Non Holiday,53.04,2.787,126.38,7.9
4,5/7/2010,2000626.14,0,Non Holiday,56.77,2.836,126.29,7.9
4,5/14/2010,1875597.28,0,Non Holiday,62.35,2.845,126.21,7.9
4,5/21/2010,1903752.6,0,Non Holiday,67.4,2.82,126.18,7.9
4,5/28/2010,1857533.7,0,Non Holiday,67.73,2.756,126.16,7.9
4,6/4/2010,1903290.58,0,Non Holiday,70.83,2.701,126.14,7.9
4,6/11/2010,1870619.23,0,Non Holiday,78.45,2.668,126.11,7.9
4,6/18/2010,1929736.35,0,Non Holiday,81.53,2.635,126.11,7.9
4,6/25/2010,1846651.95,0,Non Holiday,81.1,2.654,126.13,7.9
4,7/2/2010,1881337.21,0,Non Holiday,73.66,2.668,126.14,7.37
4,7/9/2010,1812208.22,0,Non Holiday,80.35,2.637,126.15,7.37
4,7/16/2010,1898427.66,0,Non Holiday,78.53,2.621,126.15,7.37
4,7/23/2010,1848426.78,0,Non Holiday,79.78,2.612,126.13,7.37
4,7/30/2010,1796637.61,0,Non Holiday,80.7,2.65,126.11,7.37
4,8/6/2010,1907638.58,0,Non Holiday,76.53,2.64,126.09,7.37
4,8/13/2010,2007050.75,0,Non Holiday,78.08,2.698,126.06,7.37
4,8/20/2010,1997181.09,0,Non Holiday,78.83,2.671,126.08,7.37
4,8/27/2010,1848403.92,0,Non Holiday,74.44,2.621,126.09,7.37
4,9/3/2010,1935857.58,0,Non Holiday,76.8,2.584,126.1,7.37
4,9/10/2010,1865820.81,1,Holiday,73.54,2.574,126.11,7.37
4,9/17/2010,1899959.61,0,Non Holiday,64.91,2.594,126.15,7.37
4,9/24/2010,1810684.68,0,Non Holiday,60.96,2.642,126.19,7.37
4,10/1/2010,1842821.02,0,Non Holiday,63.96,2.619,126.23,7.13
4,10/8/2010,1951494.85,0,Non Holiday,67.73,2.645,126.28,7.13
4,10/15/2010,1867345.09,0,Non Holiday,62.03,2.732,126.33,7.13
4,10/22/2010,1927610.06,0,Non Holiday,64.17,2.736,126.38,7.13
4,10/29/2010,1933333,0,Non Holiday,56.94,2.718,126.44,7.13
4,11/5/2010,2013115.79,0,Non Holiday,51.6,2.699,126.49,7.13
4,11/12/2010,1999794.26,0,Non Holiday,52.65,2.741,126.55,7.13
4,11/19/2010,2097809.4,0,Non Holiday,48.05,2.78,126.61,7.13
4,11/26/2010,2789469.45,1,Holiday,48.08,2.752,126.67,7.13
4,12/3/2010,2102530.17,0,Non Holiday,46.4,2.727,126.73,7.13
4,12/10/2010,2302504.86,0,Non Holiday,42.4,2.86,126.79,7.13
4,12/17/2010,2740057.14,0,Non Holiday,46.57,2.884,126.88,7.13
4,12/24/2010,3526713.39,0,Non Holiday,43.21,2.887,126.98,7.13
4,12/31/2010,1794868.74,1,Holiday,38.09,2.955,127.09,7.13
4,1/7/2011,1862476.27,0,Non Holiday,39.34,2.98,127.19,6.51
4,1/14/2011,1865502.46,0,Non Holiday,31.6,2.992,127.3,6.51
4,1/21/2011,1886393.94,0,Non Holiday,38.34,3.017,127.44,6.51
4,1/28/2011,1814240.85,0,Non Holiday,40.6,3.022,127.58,6.51
4,2/4/2011,2119086.04,0,Non Holiday,34.61,2.996,127.72,6.51
4,2/11/2011,2187847.29,1,Holiday,33.29,3.033,127.86,6.51
4,2/18/2011,2316495.56,0,Non Holiday,48.17,3.058,128,6.51
4,2/25/2011,2078094.69,0,Non Holiday,49,3.087,128.13,6.51
4,3/4/2011,2103455.75,0,Non Holiday,46.56,3.305,128.26,6.51
4,3/11/2011,2039818.41,0,Non Holiday,50.93,3.461,128.4,6.51
4,3/18/2011,2116475.38,0,Non Holiday,51.86,3.495,128.51,6.51
4,3/25/2011,1944164.32,0,Non Holiday,59.1,3.48,128.62,6.51
4,4/1/2011,1900246.47,0,Non Holiday,56.99,3.521,128.72,5.95
4,4/8/2011,2074953.46,0,Non Holiday,62.61,3.605,128.82,5.95
4,4/15/2011,1960587.76,0,Non Holiday,62.34,3.724,128.91,5.95
4,4/22/2011,2220600.76,0,Non Holiday,68.8,3.781,128.96,5.95
4,4/29/2011,1878167.44,0,Non Holiday,64.22,3.781,129,5.95
4,5/6/2011,2063682.76,0,Non Holiday,63.41,3.866,129.04,5.95
4,5/13/2011,2002362.37,0,Non Holiday,70.65,3.872,129.09,5.95
4,5/20/2011,2015563.48,0,Non Holiday,70.49,3.881,129.08,5.95
4,5/27/2011,1986597.95,0,Non Holiday,73.65,3.771,129.06,5.95
4,6/3/2011,2065377.15,0,Non Holiday,78.26,3.683,129.05,5.95
4,6/10/2011,2073951.38,0,Non Holiday,80.05,3.64,129.04,5.95
4,6/17/2011,2141210.62,0,Non Holiday,83.51,3.618,129.04,5.95
4,6/24/2011,2008344.92,0,Non Holiday,81.85,3.57,129.07,5.95
4,7/1/2011,2051533.53,0,Non Holiday,84.54,3.504,129.09,5.64
4,7/8/2011,2066541.86,0,Non Holiday,84.59,3.469,129.11,5.64
4,7/15/2011,2049046.95,0,Non Holiday,83.27,3.563,129.13,5.64
4,7/22/2011,2036231.39,0,Non Holiday,82.84,3.627,129.15,5.64
4,7/29/2011,1989674.07,0,Non Holiday,84.36,3.659,129.17,5.64
4,8/5/2011,2160057.39,0,Non Holiday,86.09,3.662,129.18,5.64
4,8/12/2011,2105668.74,0,Non Holiday,82.98,3.617,129.2,5.64
4,8/19/2011,2232892.1,0,Non Holiday,82.77,3.55,129.24,5.64
4,8/26/2011,1988490.21,0,Non Holiday,81.47,3.523,129.28,5.64
4,9/2/2011,2078420.31,0,Non Holiday,77.99,3.533,129.33,5.64
4,9/9/2011,2093139.01,1,Holiday,73.34,3.554,129.37,5.64
4,9/16/2011,2075577.33,0,Non Holiday,72.76,3.532,129.43,5.64
4,9/23/2011,2031406.41,0,Non Holiday,69.23,3.473,129.52,5.64
4,9/30/2011,1929486.63,0,Non Holiday,72.15,3.371,129.61,5.64
4,10/7/2011,2166737.65,0,Non Holiday,65.79,3.299,129.69,5.14
4,10/14/2011,2074548.85,0,Non Holiday,63.75,3.283,129.77,5.14
4,10/21/2011,2207742.13,0,Non Holiday,64.79,3.361,129.78,5.14
4,10/28/2011,2151659.59,0,Non Holiday,55.31,3.362,129.79,5.14
4,11/4/2011,2281217.31,0,Non Holiday,49.86,3.322,129.81,5.14
4,11/11/2011,2203028.96,0,Non Holiday,47.12,3.286,129.82,5.14
4,11/18/2011,2243946.59,0,Non Holiday,50.44,3.294,129.83,5.14
4,11/25/2011,3004702.33,1,Holiday,47.96,3.225,129.84,5.14
4,12/2/2011,2180999.26,0,Non Holiday,38.71,3.176,129.85,5.14
4,12/9/2011,2508955.24,0,Non Holiday,31.64,3.153,129.86,5.14
4,12/16/2011,2771397.17,0,Non Holiday,36.44,3.149,129.9,5.14
4,12/23/2011,3676388.98,0,Non Holiday,35.92,3.103,129.98,5.14
4,12/30/2011,2007105.86,1,Holiday,36.89,3.119,130.07,5.14
4,1/6/2012,2047766.07,0,Non Holiday,38.64,3.158,130.16,4.61
4,1/13/2012,1941676.61,0,Non Holiday,34.41,3.263,130.24,4.61
4,1/20/2012,2005097.76,0,Non Holiday,42.09,3.273,130.28,4.61
4,1/27/2012,1928720.51,0,Non Holiday,40.31,3.29,130.31,4.61
4,2/3/2012,2173373.91,0,Non Holiday,41.81,3.354,130.35,4.61
4,2/10/2012,2374660.64,1,Holiday,33,3.411,130.38,4.61
4,2/17/2012,2427640.17,0,Non Holiday,34.19,3.493,130.45,4.61
4,2/24/2012,2226662.17,0,Non Holiday,41.31,3.541,130.55,4.61
4,3/2/2012,2206319.9,0,Non Holiday,50.38,3.619,130.65,4.61
4,3/9/2012,2202450.81,0,Non Holiday,53.63,3.667,130.74,4.61
4,3/16/2012,2214967.44,0,Non Holiday,59.81,3.707,130.83,4.61
4,3/23/2012,2091592.54,0,Non Holiday,59.07,3.759,130.9,4.61
4,3/30/2012,2089381.77,0,Non Holiday,72.63,3.82,130.97,4.61
4,4/6/2012,2470206.13,0,Non Holiday,67.69,3.864,131.04,4.31
4,4/13/2012,2105301.39,0,Non Holiday,68.69,3.881,131.11,4.31
4,4/20/2012,2144336.89,0,Non Holiday,68.6,3.864,131.12,4.31
4,4/27/2012,2064065.66,0,Non Holiday,76.47,3.81,131.13,4.31
4,5/4/2012,2196968.33,0,Non Holiday,80.14,3.747,131.14,4.31
4,5/11/2012,2127661.17,0,Non Holiday,67.64,3.685,131.15,4.31
4,5/18/2012,2207214.81,0,Non Holiday,68.43,3.62,131.1,4.31
4,5/25/2012,2154137.67,0,Non Holiday,77.47,3.551,131.03,4.31
4,6/1/2012,2179360.94,0,Non Holiday,77.41,3.483,130.96,4.31
4,6/8/2012,2245257.18,0,Non Holiday,78.11,3.433,130.89,4.31
4,6/15/2012,2234190.93,0,Non Holiday,80.94,3.372,130.83,4.31
4,6/22/2012,2197299.65,0,Non Holiday,81.63,3.329,130.79,4.31
4,6/29/2012,2128362.92,0,Non Holiday,84.23,3.257,130.76,4.31
4,7/6/2012,2224499.28,0,Non Holiday,80.37,3.187,130.72,4.08
4,7/13/2012,2100252.61,0,Non Holiday,76.86,3.224,130.68,4.08
4,7/20/2012,2175563.69,0,Non Holiday,79.14,3.263,130.7,4.08
4,7/27/2012,2048613.65,0,Non Holiday,81.06,3.356,130.72,4.08
4,8/3/2012,2174514.13,0,Non Holiday,83.86,3.374,130.74,4.08
4,8/10/2012,2193367.69,0,Non Holiday,83.21,3.476,130.76,4.08
4,8/17/2012,2283540.3,0,Non Holiday,81.41,3.552,130.79,4.08
4,8/24/2012,2125241.68,0,Non Holiday,75.76,3.61,130.84,4.08
4,8/31/2012,2081181.35,0,Non Holiday,76.47,3.646,130.89,4.08
4,9/7/2012,2125104.72,1,Holiday,82.09,3.709,130.93,4.08
4,9/14/2012,2117854.6,0,Non Holiday,68.2,3.706,130.98,4.08
4,9/21/2012,2119438.53,0,Non Holiday,68.97,3.721,131.01,4.08
4,9/28/2012,2027620.23,0,Non Holiday,71.74,3.666,131.04,4.08
4,10/5/2012,2209835.43,0,Non Holiday,63.07,3.62,131.08,3.88
4,10/12/2012,2133026.07,0,Non Holiday,57.11,3.603,131.11,3.88
4,10/19/2012,2097266.85,0,Non Holiday,64.46,3.61,131.15,3.88
4,10/26/2012,2149594.46,0,Non Holiday,63.64,3.514,131.19,3.88
5,2/5/2010,317173.1,0,Non Holiday,39.7,2.572,211.65,6.57
5,2/12/2010,311825.7,1,Holiday,39.81,2.548,211.8,6.57
5,2/19/2010,303447.57,0,Non Holiday,41.14,2.514,211.85,6.57
5,2/26/2010,270281.63,0,Non Holiday,46.7,2.561,211.88,6.57
5,3/5/2010,288855.71,0,Non Holiday,48.89,2.625,211.91,6.57
5,3/12/2010,297293.59,0,Non Holiday,58.5,2.667,211.94,6.57
5,3/19/2010,281706.41,0,Non Holiday,55.46,2.72,211.77,6.57
5,3/26/2010,273282.97,0,Non Holiday,52.47,2.732,211.57,6.57
5,4/2/2010,331406,0,Non Holiday,63.18,2.719,211.37,6.46
5,4/9/2010,328020.49,0,Non Holiday,65.19,2.77,211.17,6.46
5,4/16/2010,306858.69,0,Non Holiday,65.3,2.808,211.04,6.46
5,4/23/2010,288839.73,0,Non Holiday,65.13,2.795,210.99,6.46
5,4/30/2010,298697.84,0,Non Holiday,67.53,2.78,210.94,6.46
5,5/7/2010,333522.6,0,Non Holiday,71.53,2.835,210.89,6.46
5,5/14/2010,296673.77,0,Non Holiday,74.79,2.854,210.89,6.46
5,5/21/2010,301615.49,0,Non Holiday,75.2,2.826,211.17,6.46
5,5/28/2010,310013.11,0,Non Holiday,79.81,2.759,211.45,6.46
5,6/4/2010,337825.89,0,Non Holiday,79.54,2.705,211.73,6.46
5,6/11/2010,296641.91,0,Non Holiday,80.7,2.668,212.01,6.46
5,6/18/2010,313795.6,0,Non Holiday,83.91,2.637,212.01,6.46
5,6/25/2010,295257.3,0,Non Holiday,83.72,2.653,211.9,6.46
5,7/2/2010,305993.27,0,Non Holiday,81.25,2.669,211.78,6.5
5,7/9/2010,291808.87,0,Non Holiday,81.14,2.642,211.66,6.5
5,7/16/2010,280701.7,0,Non Holiday,83.98,2.623,211.66,6.5
5,7/23/2010,274742.63,0,Non Holiday,83.66,2.608,211.79,6.5
5,7/30/2010,268929.03,0,Non Holiday,82.46,2.64,211.93,6.5
5,8/6/2010,303043.02,0,Non Holiday,86.1,2.627,212.06,6.5
5,8/13/2010,286477.35,0,Non Holiday,87.41,2.692,212.2,6.5
5,8/20/2010,287205.38,0,Non Holiday,87.71,2.664,212.16,6.5
5,8/27/2010,288519.75,0,Non Holiday,87.05,2.619,212.12,6.5
5,9/3/2010,323798,0,Non Holiday,84.06,2.577,212.09,6.5
5,9/10/2010,306533.08,1,Holiday,79.86,2.565,212.05,6.5
5,9/17/2010,282558.65,0,Non Holiday,82.28,2.582,212.08,6.5
5,9/24/2010,293131.58,0,Non Holiday,78.53,2.624,212.15,6.5
5,10/1/2010,283178.12,0,Non Holiday,71.1,2.603,212.23,6.77
5,10/8/2010,290494.85,0,Non Holiday,64.99,2.633,212.3,6.77
5,10/15/2010,280681.2,0,Non Holiday,68.11,2.72,212.37,6.77
5,10/22/2010,284988.27,0,Non Holiday,70.96,2.725,212.42,6.77
5,10/29/2010,278031.81,0,Non Holiday,70.58,2.716,212.46,6.77
5,11/5/2010,325310.3,0,Non Holiday,58.88,2.689,212.51,6.77
5,11/12/2010,301827.36,0,Non Holiday,62.37,2.728,212.56,6.77
5,11/19/2010,297384.81,0,Non Holiday,52.52,2.771,212.45,6.77
5,11/26/2010,488362.61,1,Holiday,66.15,2.735,212.3,6.77
5,12/3/2010,344490.88,0,Non Holiday,51.31,2.708,212.16,6.77
5,12/10/2010,352811.53,0,Non Holiday,48.27,2.843,212.02,6.77
5,12/17/2010,367801.19,0,Non Holiday,51.61,2.869,211.96,6.77
5,12/24/2010,466010.25,0,Non Holiday,55.01,2.886,211.96,6.77
5,12/31/2010,298180.18,1,Holiday,49.79,2.943,211.96,6.77
5,1/7/2011,286347.26,0,Non Holiday,48.3,2.976,211.96,6.63
5,1/14/2011,260636.71,0,Non Holiday,37.74,2.983,212.01,6.63
5,1/21/2011,275313.34,0,Non Holiday,45.41,3.016,212.38,6.63
5,1/28/2011,279088.39,0,Non Holiday,44.5,3.01,212.75,6.63
5,2/4/2011,329613.2,0,Non Holiday,41.67,2.989,213.12,6.63
5,2/11/2011,311590.54,1,Holiday,38.25,3.022,213.49,6.63
5,2/18/2011,356622.61,0,Non Holiday,58.83,3.045,213.81,6.63
5,2/25/2011,294659.5,0,Non Holiday,63.35,3.065,214.1,6.63
5,3/4/2011,329033.66,0,Non Holiday,60.35,3.288,214.38,6.63
5,3/11/2011,293098.1,0,Non Holiday,55.74,3.459,214.67,6.63
5,3/18/2011,312177.67,0,Non Holiday,64.31,3.488,214.93,6.63
5,3/25/2011,294732.5,0,Non Holiday,70.71,3.473,215.16,6.63
5,4/1/2011,314316.55,0,Non Holiday,61.5,3.524,215.4,6.49
5,4/8/2011,307333.62,0,Non Holiday,69.64,3.622,215.64,6.49
5,4/15/2011,307913.58,0,Non Holiday,72.02,3.743,215.86,6.49
5,4/22/2011,328415.44,0,Non Holiday,74.34,3.807,216.03,6.49
5,4/29/2011,307291.56,0,Non Holiday,74.75,3.81,216.2,6.49
5,5/6/2011,322904.68,0,Non Holiday,66.27,3.906,216.37,6.49
5,5/13/2011,290930.01,0,Non Holiday,77.38,3.899,216.53,6.49
5,5/20/2011,299614.33,0,Non Holiday,71.37,3.907,216.3,6.49
5,5/27/2011,297149.69,0,Non Holiday,80.14,3.786,216.07,6.49
5,6/3/2011,329183.92,0,Non Holiday,83.81,3.699,215.84,6.49
5,6/10/2011,304984.14,0,Non Holiday,83.61,3.648,215.61,6.49
5,6/17/2011,304811.82,0,Non Holiday,86.84,3.637,215.56,6.49
5,6/24/2011,302881.64,0,Non Holiday,84.76,3.594,215.65,6.49
5,7/1/2011,327093.89,0,Non Holiday,85.81,3.524,215.75,6.53
5,7/8/2011,310804.93,0,Non Holiday,86.64,3.48,215.84,6.53
5,7/15/2011,283248.62,0,Non Holiday,88.64,3.575,215.93,6.53
5,7/22/2011,292539.73,0,Non Holiday,86.97,3.651,215.99,6.53
5,7/29/2011,275142.17,0,Non Holiday,89.42,3.682,216.05,6.53
5,8/5/2011,317738.56,0,Non Holiday,91.07,3.684,216.11,6.53
5,8/12/2011,289886.16,0,Non Holiday,90.16,3.638,216.17,6.53
5,8/19/2011,303643.84,0,Non Holiday,89.35,3.554,216.23,6.53
5,8/26/2011,310338.17,0,Non Holiday,89.18,3.523,216.3,6.53
5,9/2/2011,315645.53,0,Non Holiday,90.38,3.533,216.36,6.53
5,9/9/2011,321110.22,1,Holiday,79.04,3.546,216.42,6.53
5,9/16/2011,278529.71,0,Non Holiday,83.55,3.526,216.6,6.53
5,9/23/2011,291024.98,0,Non Holiday,78.01,3.467,216.94,6.53
5,9/30/2011,292315.38,0,Non Holiday,81.16,3.355,217.28,6.53
5,10/7/2011,309111.47,0,Non Holiday,71.64,3.285,217.61,6.3
5,10/14/2011,286117.72,0,Non Holiday,72.36,3.274,217.92,6.3
5,10/21/2011,306069.18,0,Non Holiday,66.9,3.353,218.09,6.3
5,10/28/2011,307035.11,0,Non Holiday,69.27,3.372,218.25,6.3
5,11/4/2011,353652.23,0,Non Holiday,56.71,3.332,218.41,6.3
5,11/11/2011,311906.7,0,Non Holiday,60.71,3.297,218.57,6.3
5,11/18/2011,307944.37,0,Non Holiday,64.33,3.308,218.79,6.3
5,11/25/2011,507900.07,1,Holiday,61.93,3.236,219.04,6.3
5,12/2/2011,376225.61,0,Non Holiday,51.14,3.172,219.29,6.3
5,12/9/2011,367433.77,0,Non Holiday,44.12,3.158,219.54,6.3
5,12/16/2011,379530.3,0,Non Holiday,54.42,3.159,219.76,6.3
5,12/23/2011,458562.24,0,Non Holiday,50.33,3.112,219.94,6.3
5,12/30/2011,349624.88,1,Holiday,45.62,3.129,220.12,6.3
5,1/6/2012,312078.71,0,Non Holiday,50.21,3.157,220.3,5.94
5,1/13/2012,291454.52,0,Non Holiday,48.86,3.261,220.48,5.94
5,1/20/2012,287523.98,0,Non Holiday,54.65,3.268,220.57,5.94
5,1/27/2012,295974.22,0,Non Holiday,54.63,3.29,220.66,5.94
5,2/3/2012,333948,0,Non Holiday,57.35,3.36,220.76,5.94
5,2/10/2012,349239.88,1,Holiday,48.57,3.409,220.85,5.94
5,2/17/2012,356427.98,0,Non Holiday,48.25,3.51,221.01,5.94
5,2/24/2012,312220.47,0,Non Holiday,57.75,3.555,221.22,5.94
5,3/2/2012,359206.21,0,Non Holiday,60.66,3.63,221.43,5.94
5,3/9/2012,347295.6,0,Non Holiday,57.69,3.669,221.65,5.94
5,3/16/2012,339392.54,0,Non Holiday,63.55,3.734,221.8,5.94
5,3/23/2012,321299.99,0,Non Holiday,64.44,3.787,221.87,5.94
5,3/30/2012,331318.73,0,Non Holiday,67.76,3.845,221.95,5.94
5,4/6/2012,402985.7,0,Non Holiday,70.4,3.891,222.02,5.8
5,4/13/2012,351832.03,0,Non Holiday,70.56,3.891,222.1,5.8
5,4/20/2012,330063.06,0,Non Holiday,67.33,3.877,222.15,5.8
5,4/27/2012,324839.74,0,Non Holiday,68.96,3.814,222.21,5.8
5,5/4/2012,360932.69,0,Non Holiday,77.1,3.749,222.26,5.8
5,5/11/2012,333870.52,0,Non Holiday,73.45,3.688,222.31,5.8
5,5/18/2012,336189.66,0,Non Holiday,70.45,3.63,222.33,5.8
5,5/25/2012,341994.48,0,Non Holiday,78.23,3.561,222.33,5.8
5,6/1/2012,359867.8,0,Non Holiday,79.72,3.501,222.33,5.8
5,6/8/2012,341704.59,0,Non Holiday,81.02,3.452,222.34,5.8
5,6/15/2012,327383.64,0,Non Holiday,81.64,3.393,222.35,5.8
5,6/22/2012,325041.68,0,Non Holiday,80.57,3.346,222.39,5.8
5,6/29/2012,329658.1,0,Non Holiday,87.08,3.286,222.43,5.8
5,7/6/2012,341214.43,0,Non Holiday,82.35,3.227,222.47,5.6
5,7/13/2012,316203.64,0,Non Holiday,80.78,3.256,222.51,5.6
5,7/20/2012,321205.12,0,Non Holiday,81.05,3.311,222.52,5.6
5,7/27/2012,306827.36,0,Non Holiday,85.06,3.407,222.53,5.6
5,8/3/2012,324195.17,0,Non Holiday,86.91,3.417,222.54,5.6
5,8/10/2012,306759.7,0,Non Holiday,86.96,3.494,222.55,5.6
5,8/17/2012,314014.18,0,Non Holiday,87.52,3.571,222.63,5.6
5,8/24/2012,320831.36,0,Non Holiday,79.45,3.62,222.76,5.6
